2905.43.00,--	Manitol,0
2905.44.00,--	D-glucitol (sorbitol),0
2905.45.00,--	Glicerol,0
2905.49.00,--	Outros,0
2905.51.00,--	Etclorvinol (DCI),0
2905.59.10,Hidrato de cloral,0
2905.59.90,Outros,0
2906.11.00,--	Mentol,0
2906.12.00,"--	Cicloexanol, metilcicloexanóis e dimetilcicloexanóis",0
2906.13.00,--	Esteróis e inositóis,0
2906.19.10,Derivados do mentol,0
2906.19.20,Borneol; isoborneol,0
2906.19.30,Terpina e seu hidrato,0
2906.19.40,"Álcool fenchílico (1,3,3-trimetil-2-norbornanol)",0
2906.19.50,Terpineóis,0
2906.19.90,Outros,0
2906.21.00,--	Álcool benzílico,0
2906.29.10,2-Feniletanol,0
2906.29.20,Dicofol,0
2906.29.90,Outros,0
2907.11.00,--	Fenol (hidroxibenzeno) e seus sais,0
2907.12.00,--	Cresóis e seus sais,0
2907.13.00,"--	Octilfenol, nonilfenol, e seus isômeros; sais destes produtos",0
2907.15.10,beta-Naftol e seus sais,0
2907.15.90,Outros,0
2907.19.10,"2,6-Di-ter-butil-p-cresol e seus sais",0
2907.19.20,o-Fenilfenol e seus sais,0
2907.19.30,p-ter-Butilfenol e seus sais,0
2907.19.40,Xilenóis e seus sais,0
2907.19.90,Outros,0
2907.21.00,--	Resorcinol e seus sais,0
2907.22.00,--	Hidroquinona e seus sais,0
2907.23.00,"--	4,4'-Isopropilidenodifenol (bisfenol A, difenilolpropano) e seus sais",0
2907.29.00,--	Outros,0
2908.11.00,--	Pentaclorofenol (ISO),0
2908.19.11,4-Cloro-m-cresol e seus sais,0
2908.19.12,Diclorofenóis e seus sais,0
2908.19.13,p-Clorofenol,0
2908.19.14,Triclorofenóis e seus sais,0
2908.19.15,Tetraclorofenóis e seus sais,0
2908.19.19,Outros,0
2908.19.21,"2,4,6-Tribromofenol",0
2908.19.29,Outros,0
2908.19.90,Outros,0
2908.91.00,--	Dinoseb (ISO) e seus sais,0
2908.92.00,"--	4,6-Dinitro-o-cresol (DNOC (ISO)) e seus sais",0
2908.99.12,p-Nitrofenol e seus sais,0
2908.99.13,Ácido pícrico,0
2908.99.19,Outros,0
2908.99.21,Disofenol,0
2908.99.29,Outros,0
2908.99.30,"Derivados sulfonados do fenol, seus sais e seus ésteres",0
2908.99.90,Outros,0
2909.11.00,--	Éter dietílico (óxido de dietila),0
2909.19.10,Éter metil-ter-butílico (MTBE),0
2909.19.90,Outros,0
2909.20.00,"-	Éteres ciclânicos, ciclênicos, cicloterpênicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados",0
2909.30.11,Anetol,0
2909.30.12,Éter difenílico (éter fenílico),0
2909.30.13,Éter dibenzílico (éter benzílico),0
2909.30.14,Éter feniletil-isoamílico,0
2909.30.19,Outros,0
2909.30.21,Oxifluorfeno,0
2909.30.29,Outros,0
2909.41.00,"--	2,2'-Oxidietanol (dietilenoglicol)",0
2909.43.10,Do etilenoglicol,0
2909.43.20,Do dietilenoglicol,0
2909.44.11,Éter etílico,0
2909.44.12,Éter isobutílico,0
2909.44.13,Éter hexílico,0
2909.44.19,Outros,0
2909.44.21,Éter etílico,0
2909.44.29,Outros,0
2909.49.10,Guaifenesina,0
2909.49.21,Trietilenoglicol,0
2909.49.22,Tetraetilenoglicol,0
2909.49.23,Pentaetilenoglicol e seus éteres,0
2909.49.24,Éter fenílico do etilenoglicol,0
2909.49.29,Outros,0
2909.49.31,Dipropilenoglicol,0
2909.49.32,"Éteres do mono-, di- e tripropilenoglicol",0
2909.49.39,Outros,0
2909.49.41,Éter etílico do butilenoglicol,0
2909.49.49,Outros,0
2909.49.50,Álcoois fenoxibenzílicos,0
2909.49.90,Outros,0
2909.50.11,Triclosan,0
2909.50.12,Eugenol,0
2909.50.13,Isoeugenol,0
2909.50.19,Outros,0
2909.50.90,Outros,0
2909.60.11,De diisopropilbenzeno,0
2909.60.12,De ter-butila,0
2909.60.13,De p-mentano,0
2909.60.19,Outros,0
2909.60.20,Peróxidos,0
2910.10.00,-	Oxirano (óxido de etileno),0
2910.20.00,-	Metiloxirano (óxido de propileno),0
2910.30.00,"-	1-Cloro-2,3-epoxipropano (epicloridrina)",0
2910.40.00,"-	Dieldrin (ISO, DCI)",0
2910.90.10,Óxido de estireno,0
2910.90.30,Endrin,0
2910.90.90,Outros,0
2911.00.10,Dimetilacetal do 2-nitrobenzaldeído,0
2911.00.90,Outros,0
2912.11.00,--	Metanal (formaldeído),0
2912.12.00,--	Etanal (acetaldeído),0
2912.19.11,Glioxal,0
2912.19.12,Glutaraldeído,0
2912.19.19,Outros,0
2912.19.21,Citral,0
2912.19.22,"Citronelal (3,7-dimetil-6-octenal)",0
2912.19.23,"Bergamal (3,7-dimetil-2-metileno-6-octenal)",0
2912.19.29,Outros,0
2912.19.91,Heptanal,0
2912.19.99,Outros,0
2912.21.00,--	Benzaldeído (aldeído benzóico),0
2912.29.10,Aldeído alfa-amilcinâmico,0
2912.29.20,Aldeído alfa-hexilcinâmico,0
2912.29.90,Outros,0
2912.41.00,--	Vanilina (aldeído metilprotocatéquico),0
2912.42.00,--	Etilvanilina (aldeído etilprotocatéquico),0
2912.49.10,3-Fenoxibenzaldeído,0
2912.49.20,3-Hidroxibenzaldeído,0
2912.49.30,"3,4,5-Trimetoxibenzaldeído",0
2912.49.41,4-(4-Hidroxi-4-metilpentil)-3-cicloexeno-1-carboxialdeído,0
2912.49.49,Outros,0
2912.49.90,Outros,0
2912.50.00,-	Polímeros cíclicos dos aldeídos,0
2912.60.00,-	Paraformaldeído,0
2913.00.10,Tricloroacetaldeído,0
2913.00.90,Outros,0
2914.11.00,--	Acetona,0
2914.12.00,--	Butanona (metiletilcetona),0
2914.13.00,--	4-Metilpentan-2-ona (metilisobutilcetona),0
2914.19.10,Forona,0
2914.19.21,Acetilacetona,0
2914.19.22,Acetonilacetona,0
2914.19.23,Diacetila,0
2914.19.29,Outras,0
2914.19.30,Metilexilcetona,0
2914.19.40,Pseudoiononas,0
2914.19.50,Metilisopropilcetona,0
2914.19.90,Outras,0
2914.22.10,Cicloexanona,0
2914.22.20,Metilcicloexanonas,0
2914.23.10,Iononas,0
2914.23.20,Metiliononas,0
2914.29.10,Carvona,0
2914.29.20,1-Mentona,0
2914.29.90,Outras,0
2914.31.00,--	Fenilacetona (fenilpropan-2-ona),0
2914.39.10,Acetofenona,0
2914.39.90,Outras,0
2914.40.10,4-Hidroxi-4-metilpentan-2-ona (diacetona álcool),0
2914.40.91,Benzoína,0
2914.40.99,Outras,0
2914.50.10,Nabumetona,0
2914.50.20,"1,8-Diidroxi-3-metil-9-antrona e sua forma enólica (crisarobina ou chrysarobin)",0
2914.50.90,Outras,0
2914.61.00,--	Antraquinona,0
2914.69.10,Lapachol,0
2914.69.20,Menadiona,0
2914.69.90,Outras,0
2914.70.11,1-Cloro-5-hexanona,0
2914.70.19,Outros,0
2914.70.21,Bissulfito sódico de menadiona,0
2914.70.22,Ácido 2-hidroxi-4-metoxibenzofenona-5-sulfônico (sulisobenzona),0
2914.70.29,Outros,0
2914.70.90,Outros,0
2915.11.00,--	Ácido fórmico,0
2915.12.10,De sódio,0
2915.12.90,Outros,0
2915.13.10,De geranila,0
2915.13.90,Outros,0
2915.21.00,--	Ácido acético,0
2915.24.00,--	Anidrido acético,0
2915.29.10,Acetato de sódio,0
2915.29.20,Acetatos de cobalto,0
2915.29.90,Outros,0
2915.31.00,--	Acetato de etila,0
2915.32.00,--	Acetato de vinila,0
2915.33.00,--	Acetato de n-butila,0
2915.36.00,--	Acetato de dinoseb (ISO),0
2915.39.10,Acetato de linalila,0
2915.39.21,Triacetina,0
2915.39.29,Outros,0
2915.39.31,De n-propila,0
2915.39.32,Acetato de 2-etoxietila,0
2915.39.39,Outros,0
2915.39.41,De decila,0
2915.39.42,De hexenila,0
2915.39.51,De benzestrol,0
2915.39.52,De dienoestrol,0
2915.39.53,De hexestrol,0
2915.39.54,De mestilbol,0
2915.39.55,De estilbestrol,0
2915.39.61,De tricloro-alfa-feniletila,0
2915.39.62,De triclorometilfenilcarbinila,0
2915.39.63,Diacetato de etilenoglicol (diacetato de etileno),0
2915.39.91,De 2-ter-butilcicloexila,0
2915.39.92,De bornila,0
2915.39.93,De dimetilbenzilcarbinila,0
2915.39.94,Bis(p-acetoxifenil)cicloexilidenometano (ciclofenil),0
2915.39.99,Outros,0
2915.40.10,Ácido monocloroacético,0
2915.40.20,Monocloroacetato de sódio,0
2915.40.90,Outros,0
2915.50.10,Ácido propiônico,0
2915.50.20,Sais,0
2915.50.30,Ésteres,0
2915.60.11,Ácidos butanóicos e seus sais,0
2915.60.12,Butanoato de etila,0
2915.60.19,Outros,0
2915.60.21,Ácido piválico,0
2915.60.29,Outros,0
2915.70.11,Ácido palmítico,0
2915.70.19,Outros,0
2915.70.20,Ácido esteárico,0
2915.70.31,De zinco,0
2915.70.39,Outros,0
2915.70.40,Ésteres do ácido esteárico,0
2915.90.10,Cloreto de cloroacetila,0
2915.90.21,Ácido 2-etilexanóico (ácido 2-etilexóico),0
2915.90.22,2-Etilexanoato de estanho II,0
2915.90.23,Di(2-etilexanoato) de trietilenoglicol,0
2915.90.24,Cloreto de 2-etilexanoíla,0
2915.90.29,Outros,0
2915.90.31,Ácido mirístico,0
2915.90.32,Ácido caprílico,0
2915.90.33,Miristato de isopropila,0
2915.90.39,Outros,0
2915.90.41,Ácido láurico,0
2915.90.42,Sais e ésteres,0
2915.90.50,Peróxidos de ácidos,0
2915.90.60,Perácidos,0
2915.90.90,Outros,0
2916.11.10,Ácido acrílico,0
2916.11.20,Sais,0
2916.12.10,De metila,0
2916.12.20,De etila,0
2916.12.30,De butila,0
2916.12.40,De 2-etilexila,0
2916.12.90,Outros,0
2916.13.10,Ácido metacrílico,0
2916.13.20,Sais,0
2916.14.10,De metila,0
2916.14.20,De etila,0
2916.14.30,De n-butila,0
2916.14.90,Outros,0
2916.15.11,Oleato de manitol,0
2916.15.19,Outros,0
2916.15.20,Ácido linoleico; ácido linolênico; seus sais e seus ésteres,0
2916.16.00,--	Binapacril (ISO),0
2916.19.11,Sorbato de potássio,0
2916.19.19,Outros,0
2916.19.21,Ácido undecilênico,0
2916.19.22,Undecilenato de metila,0
2916.19.23,Undecilenato de zinco,0
2916.19.29,Outros,0
2916.19.90,Outros,0
2916.20.11,"Ácido 3-(2,2-dibromovinil)-2,2-dimetilciclopropanocarboxílico",0
2916.20.12,"Cloreto do ácido 3-(2,2-diclorovinil)-2,2-dimetilciclopropanocarboxílico (DVO)",0
2916.20.13,Aletrinas,0
2916.20.14,Permetrina,0
2916.20.15,Bifentrin,0
2916.20.19,Outros,0
2916.20.90,Outros,0
2916.31.10,Ácido benzóico,0
2916.31.21,De sódio,0
2916.31.22,De amônio,0
2916.31.29,Outros,0
2916.31.31,De metila,0
2916.31.32,De benzila,0
2916.31.39,Outros,0
2916.32.10,Peróxido de benzoíla,0
2916.32.20,Cloreto de benzoíla,0
2916.34.00,--	Ácido fenilacético e seus sais,0
2916.39.10,Cloreto de 4-cloro-alfa-(1-metiletil)benzenoacetila,0
2916.39.20,Ibuprofeno,0
2916.39.30,Ácido 4-cloro-3-nitrobenzóico,0
2916.39.40,Perbenzoato de ter-butila,0
2916.39.90,Outros,0
2917.11.10,Ácido oxálico e seus sais,0
2917.11.20,Ésteres,0
2917.12.10,Ácido adípico,0
2917.12.20,Sais e ésteres,0
2917.13.10,"Ácido azeláico, seus sais e seus ésteres",0
2917.13.21,Ácido sebácico,0
2917.13.22,Sebacato de dibutila,0
2917.13.23,Sebacato de dioctila,0
2917.13.29,Outros,0
2917.14.00,--	Anidrido maléico,0
2917.19.10,Dioctilsulfossuccinato de sódio,0
2917.19.21,Ácido maléico,0
2917.19.22,Sais e ésteres,0
2917.19.30,"Ácido fumárico, seus sais e seus ésteres",0
2917.19.90,Outros,0
2917.20.00,"-	Ácidos policarboxílicos ciclânicos, ciclênicos ou cicloterpênicos, seus anidridos, halogenetos, peróxidos, perácidos e seus derivados",0
2917.32.00,--	Ortoftalatos de dioctila,0
2917.33.00,--	Ortoftalatos de dinonila ou de didecila,0
2917.34.00,--	Outros ésteres do ácido ortoftálico,0
2917.35.00,--	Anidrido ftálico,0
2917.36.00,--	Ácido tereftálico e seus sais,0
2917.37.00,--	Tereftalato de dimetila,0
2917.39.11,Ésteres,0
2917.39.19,Outros,0
2917.39.20,Ácido ortoftálico e seus sais,0
2917.39.31,De dioctila,0
2917.39.39,Outros,0
2917.39.40,"Sais e ésteres do ácido trimelítico (sais e ésteres do ácido 1,2,4-benzenotricarboxílico)",0
2917.39.50,"Anidrido trimelítico (ácido 1,3-dioxo-5-isobenzofuranocarboxílico)",0
2917.39.90,Outros,0
2918.11.00,"--	Ácido láctico, seus sais e seus ésteres",0
2918.12.00,--	Ácido tartárico,0
2918.13.10,Sais,0
2918.13.20,Ésteres,0
2918.14.00,--	Ácido cítrico,0
2918.15.00,--	Sais e ésteres do ácido cítrico,0
2918.16.10,Gluconato de cálcio,0
2918.16.90,Outros,0
2918.18.00,--	Clorobenzilato (ISO),0
2918.19.10,Bromopropilato,0
2918.19.21,Ursodiol (ácido ursodeoxicólico),0
2918.19.22,Ácido quenodeoxicólico,0
2918.19.29,Outros,0
2918.19.30,Ácido 12-hidroxiesteárico,0
2918.19.41,Ácido benzílico,0
2918.19.42,Sais,0
2918.19.43,Ésteres,0
2918.19.90,Outros,0
2918.21.10,Ácido salicílico,0
2918.21.20,Sais,0
2918.22.11,Ácido O-acetilsalicílico,0
2918.22.12,O-Acetilsalicilato de alumínio,0
2918.22.19,Outros,0
2918.22.20,Ésteres,0
2918.23.00,--	Outros ésteres do ácido salicílico e seus sais,0
2918.29.10,Ácidos hidroxinaftóicos,0
2918.29.21,Ácido p-hidroxibenzóico,0
2918.29.22,Metilparabeno,0
2918.29.23,Propilparabeno,0
2918.29.29,Outros,0
2918.29.30,"Ácido gálico, seus sais e seus ésteres",0
2918.29.40,"Tetrakis(3-(3,5-di-ter-butil-4-hidroxifenil)propionato) de pentaeritritila",0
2918.29.50,"3-(3,5-Di-ter-butil-4-hidroxifenil)propionato de octadecila",0
2918.29.90,Outros,0
2918.30.10,Cetoprofeno,0
2918.30.20,Butirilacetato de metila,0
2918.30.31,Ácido deidrocólico,0
2918.30.32,Deidrocolato de sódio,0
2918.30.33,Deidrocolato de magnésio,0
2918.30.39,Outros,0
2918.30.40,Acetilacetato de 2-nitrometilbenzilideno,0
2918.30.90,Outros,0
2918.91.00,"--	2,4,5-T (ISO) (ácido 2,4,5-triclorofenoxiacético), seus sais e seus ésteres",0
2918.99.11,"Ácido fenoxiacético, seus sais e seus ésteres",0
2918.99.12,"Ácido 2,4-diclorofenoxiacético (2,4-D), seus sais e seus ésteres",0
2918.99.19,Outros,0
2918.99.21,"Ácidos diclorofenoxibutanóicos, seus sais e seus ésteres",0
2918.99.29,Outros,0
2918.99.30,Acifluorfen sódico,0
2918.99.40,Naproxeno,0
2918.99.50,"Ácido 3-(2-cloro-alfa, alfa, alfa-trifluor-p-toliloxi)benzóico",0
2918.99.60,Diclofop-metila,0
2918.99.91,Fenofibrato,0
2918.99.92,"Ácidos metilclorofenoxiacéticos, seus sais e seus ésteres",0
2918.99.93,5-(2-Cloro-4-trifluorometilfenoxi)-2-nitrobenzoato de 1'-(carboetoxi)etila (lactofen),0
2918.99.94,"Ácido 4-(4-hidroxifenoxi)-3,5-diiodofenilacético",0
2918.99.99,Outros,0
2919.10.00,"-	Fosfato de tris(2,3-dibromopropila)",0
2919.90.10,De tributila,0
2919.90.20,De tricresila,0
2919.90.30,De trifenila,0
2919.90.40,Diclorvós (DDVP),0
2919.90.50,Lactofosfato de cálcio,0
2919.90.60,Clorfenvinfós,0
2919.90.90,Outros,0
2920.11.10,Paration (etil paration),0
2920.11.20,Paration-metila (metil paration),0
2920.19.10,Fenitrotion,0
2920.19.20,Cloreto de fosforotioato de dimetila,0
2920.19.90,Outros,0
2920.90.13,De alquila de C3 a C13 ou de alquil-arila,0
2920.90.14,De difenila,0
2920.90.15,"Outros, de arila",0
2920.90.16,Fosetil Al,0
2920.90.17,"De tris(2,4-di-ter-butilfenila)",0
2920.90.19,Outros,0
2920.90.21,Endossulfan,0
2920.90.22,Propargite,0
2920.90.29,Outros,0
2920.90.31,De propatila,0
2920.90.32,Nitroglicerina,0
2920.90.33,"Tetranitrato de pentaeritritol (PETN, nitropenta, pentrita)",0
2920.90.39,Outros,0
2920.90.41,De alquila de C6 a C22,0
2920.90.42,De monoalquildietilenoglicol ou de monoalquiltrietilenoglicol,0
2920.90.49,Outros,0
2920.90.51,De etila,0
2920.90.59,Outros,0
2920.90.61,Fosfitos de dimetila,0
2920.90.62,Fosfitos de trimetila,0
2920.90.63,Fosfitos de dietila,0
2920.90.64,Fosfitos de trietila,0
2920.90.69,Outros,0
2920.90.90,Outros,0
2921.11.11,Monometilamina,0
2921.11.12,Sais,0
2921.11.21,Dimetilamina,0
2921.11.22,"2,4-Diclorofenoxiacetato de dimetilamina",0
2921.11.23,Metilclorofenoxiacetato de dimetilamina,0
2921.11.29,Outros,0
2921.11.31,Trimetilamina,0
2921.11.32,Cloridrato de trimetilamina,0
2921.11.39,Outros,0
2921.19.11,Monoetilamina e seus sais,0
2921.19.12,Trietilamina,0
2921.19.13,Bis(2-cloroetil)etilamina,0
2921.19.14,Triclormetina (DCI) (tris(2-cloroetil)amina),0
2921.19.15,"Dietilamina e seus sais, exceto etansilato (ethamsylate)",0
2921.19.19,Outros,0
2921.19.21,Mono-n-propilamina e seus sais,0
2921.19.22,Di-n-propilamina e seus sais,0
2921.19.23,Monoisopropilamina e seus sais,0
2921.19.24,Diisopropilamina e seus sais,0
2921.19.29,Outros,0
2921.19.31,Diisobutilamina e seus sais,0
2921.19.39,Outros,0
2921.19.41,Metildialquilaminas,0
2921.19.49,Outras,0
2921.19.91,Clormetina (DCI) (bis(2-cloroetil)metilamina),0
2921.19.92,"N,N-Dialquil-2-cloroetilamina, com grupos alquila de C1 a C3, e seus sais protonados",0
2921.19.93,Mucato de isometepteno,0
2921.19.99,Outros,0
2921.21.00,--	Etilenodiamina e seus sais,0
2921.22.00,--	Hexametilenodiamina e seus sais,0
2921.29.10,Dietilenotriamina e seus sais,0
2921.29.20,Trietilenotetramina e seus sais,0
2921.29.90,Outros,0
2921.30.11,Monocicloexilamina e seus sais,0
2921.30.12,Dicicloexilamina,0
2921.30.19,Outros,0
2921.30.20,Propilexedrina,0
2921.30.90,Outros,0
2921.41.00,--	Anilina e seus sais,0
2921.42.11,Ácido sulfanílico e seus sais,0
2921.42.19,Outros,0
2921.42.21,"3,4-Dicloroanilina e seus sais",0
2921.42.29,Outros,0
2921.42.31,4-Nitroanilina,0
2921.42.39,Outros,0
2921.42.41,5-Cloro-2-nitroanilina,0
2921.42.49,Outros,0
2921.42.90,Outros,0
2921.43.11,o-Toluidina,0
2921.43.19,Outros,0
2921.43.21,3-Nitro-4-toluidina e seus sais,0
2921.43.22,Trifluralina,0
2921.43.23,4-Cloro-2-toluidina,0
2921.43.29,Outros,0
2921.44.10,Difenilamina e seus sais,0
2921.44.21,n-Octildifenilamina,0
2921.44.22,n-Nonildifenilamina,0
2921.44.29,Outros,0
2921.45.00,"--	1-Naftilamina (alfa-naftilamina), 2-naftilamina (beta-naftilamina), e seus derivados; sais destes produtos",0
2921.46.10,Anfetamina e seus sais,0
2921.46.20,Benzofetamina e seus sais,0
2921.46.30,Dexanfetamina e seus sais,0
2921.46.40,Etilanfetamina e seus sais,0
2921.46.50,Fencanfamina e seus sais,0
2921.46.60,Fentermina e seus sais,0
2921.46.70,Lefetamina e seus sais,0
2921.46.80,Levanfetamina e seus sais,0
2921.46.90,Mefenorex e seus sais,0
2921.49.10,Cloridrato de fenfluramina,0
2921.49.21,"2,4-Xilidina e seus sais",0
2921.49.22,Pendimetalina,0
2921.49.29,Outros,0
2921.49.31,Sulfato de tranilcipromina,0
2921.49.39,Outros,0
2921.49.90,Outros,0
2921.51.11,m-Fenilenodiamina e seus sais,0
2921.51.12,Diaminotoluenos (toluilenodiaminas),0
2921.51.19,Outros,0
2921.51.20,Derivados sulfonados das fenilenodiaminas e de seus derivados; sais destes produtos,0
2921.51.31,"N,N'-Di-sec-butil-p-fenilenodiamina",0
2921.51.32,N-Isopropil-N'-fenil-p-fenilenodiamina,0
2921.51.33,"N-(1,3-Dimetilbutil)-N'-fenil-p-fenilenodiamina",0
2921.51.34,"N-(1,4-Dimetilpentil)-N'-fenil-p-fenilenodiamina",0
2921.51.35,N-Fenil-p-fenilenodiamina (4-aminodifenilamina) e seus sais,0
2921.51.39,Outros,0
2921.51.90,Outros,0
2921.59.11,"3,3'-Diclorobenzidina",0
2921.59.19,Outros,0
2921.59.21,"4,4'-Diaminodifenilmetano",0
2921.59.29,Outros,0
2921.59.31,"4,4'-Diaminodifenilamina e seus sais",0
2921.59.32,"Ácido 4,4'-diaminodifenilamino-2-sulfônico e seus sais",0
2921.59.39,Outros,0
2921.59.90,Outros,0
2922.11.00,--	Monoetanolamina e seus sais,0
2922.12.00,--	Dietanolamina e seus sais,0
2922.13.10,Trietanolamina,0
2922.13.20,Sais,0
2922.14.00,--	Dextropropoxifeno (DCI) e seus sais,0
2922.19.11,Monoisopropanolamina,0
2922.19.12,"2,4-Diclorofenoxiacetato de triisopropanolamina",0
2922.19.13,"2,4-Diclorofenoxiacetato de dimetilpropanolamina",0
2922.19.19,Outros,0
2922.19.21,Citrato,0
2922.19.29,Outros,0
2922.19.31,Cloridrato,0
2922.19.39,Outros,0
2922.19.41,Cloridrato,0
2922.19.49,Outros,0
2922.19.51,"N,N-Dimetil-2-aminoetanol e seus sais protonados",0
2922.19.52,"N,N-Dietil-2-aminoetanol e seus sais protonados",0
2922.19.59,Outros,0
2922.19.61,Metildietanolamina e seus sais,0
2922.19.62,Etildietanolamina e seus sais,0
2922.19.69,Outros,0
2922.19.91,"1-p-Nitrofenil-2-amino-1,3-propanodiol",0
2922.19.92,Fumarato de benciclano,0
2922.19.93,Clembuterol (clenbuterol) e seu cloridrato,0
2922.19.94,Mirtecaína,0
2922.19.95,Tamoxifen e seu citrato,0
2922.19.99,Outros,0
2922.21.00,--	Ácidos aminonaftolsulfônicos e seus sais,0
2922.29.11,p-Aminofenol,0
2922.29.19,Outros,0
2922.29.20,Nitroanisidinas e seus sais,0
2922.29.90,Outros,0
2922.31.11,Anfepramona,0
2922.31.12,Sais,0
2922.31.20,Metadona e seus sais,0
2922.31.30,Normetadona e seus sais,0
2922.39.10,Aminoantraquinonas e seus sais,0
2922.39.21,Cloridrato,0
2922.39.29,Outros,0
2922.39.90,Outros,0
2922.41.10,Lisina,0
2922.41.90,Outros,0
2922.42.10,Ácido glutâmico,0
2922.42.20,Sais,0
2922.43.00,--	Ácido antranílico e seus sais,0
2922.44.10,Tilidina,0
2922.44.20,Sais,0
2922.49.10,Glicina e seus sais,0
2922.49.20,Ácido etilenodiaminotetracético (EDTA) e seus sais,0
2922.49.31,Ácido iminodiacético,0
2922.49.32,Sais,0
2922.49.40,Ácido dietilenotriaminopentacético e seus sais,0
2922.49.51,alfa-Fenilglicina,0
2922.49.52,Cloridrato de cloreto de D(-)alfa-aminobenzenoacetila,0
2922.49.59,Outros,0
2922.49.61,Diclofenaco de sódio,0
2922.49.62,Diclofenaco de potássio,0
2922.49.63,Diclofenaco de dietilamônio,0
2922.49.64,Diclofenaco,0
2922.49.69,Outros,0
2922.49.90,Outros,0
2922.50.11,Cloridrato,0
2922.50.19,Outros,0
2922.50.21,Cloridrato,0
2922.50.29,Outros,0
2922.50.31,Levodopa,0
2922.50.32,Metildopa,0
2922.50.39,Outros,0
2922.50.41,Tartarato,0
2922.50.49,Outros,0
2922.50.50,Propranolol e seus sais,0
2922.50.91,N-(1-(Metoxicarbonil)propen-2-il)-alfa-amino-p-hidroxifenilacetato de sódio (NAPOH),0
2922.50.99,Outros,0
2923.10.00,-	Colina e seus sais,0
2923.20.00,-	Lecitinas e outros fosfoaminolipídios,0
2923.90.10,Betaína e seus sais,0
2923.90.20,Derivados da colina,0
2923.90.30,Cloreto de 3-cloro-2-hidroxipropiltrimetilamônio,0
2923.90.40,"Halogenetos de alquil-trimetilamônio, com grupo alquila de C6 a C22",0
2923.90.50,"Halogenetos de dialquil-dimetilamônio ou de alquil-benzil-dimetilamônio, com grupo alquila de C6 a C22",0
2923.90.60,"Halogenetos de pentametil-alquil-propilenodiamônio, com grupo alquila de C6 a C22",0
2923.90.90,Outros,0
2924.11.00,--	Meprobamato (DCI),0
2924.12.10,Fluoroacetamida,0
2924.12.20,Fosfamidona,0
2924.12.30,Monocrotofós,0
2924.19.11,2-Cloro-N-metilacetoacetamida,0
2924.19.19,Outros,0
2924.19.21,N-Metilformamida,0
2924.19.22,"N,N-Dimetilformamida",0
2924.19.29,Outras,0
2924.19.31,Acrilamida,0
2924.19.32,Metacrilamidas,0
2924.19.39,Outros,0
2924.19.42,Dicrotofós,0
2924.19.49,Outros,0
2924.19.91,"N,N'-Dimetilureia",0
2924.19.92,Carisoprodol,0
2924.19.93,"N,N'-(Diestearoil)etilenodiamina (N,N'-etilen-bis-estearamida)",0
2924.19.94,Dietanolamidas de ácidos graxos de C12 a C18,0
2924.19.99,Outros,0
2924.21.11,Hexanitrocarbanilidas,0
2924.21.19,Outros,0
2924.21.20,Diuron,0
2924.21.90,Outros,0
2924.23.00,--	Ácido 2-acetamidobenzóico (ácido N-acetilantranílico) e seus sais,0
2924.24.00,--	Etinamato (DCI),0
2924.29.11,Acetanilida,0
2924.29.12,4-Aminoacetanilida,0
2924.29.13,Acetaminofen (paracetamol),0
2924.29.14,Lidocaína e seu cloridrato,0
2924.29.15,"2,5-Dimetoxiacetanilida",0
2924.29.19,Outros,0
2924.29.20,Anilidas dos ácidos hidroxinaftóicos e seus derivados; sais destes produtos,0
2924.29.31,Carbaril,0
2924.29.32,Propoxur,0
2924.29.39,Outros,0
2924.29.41,Teclozam,0
2924.29.42,Alaclor,0
2924.29.43,Atenolol; metolaclor,0
2924.29.44,Ácido ioxáglico,0
2924.29.45,Iodamida,0
2924.29.46,Cloreto do ácido p-acetamidobenzenossulfônico,0
2924.29.47,Ácido ioxitalâmico,0
2924.29.49,Outros,0
2924.29.51,Bromoprida,0
2924.29.52,Metoclopramida e seu cloridrato,0
2924.29.59,Outros,0
2924.29.61,Propanil,0
2924.29.62,Flutamida,0
2924.29.63,Prilocaína e seu cloridrato,0
2924.29.64,Iobitridol,0
2924.29.69,Outros,0
2924.29.91,Aspartame,0
2924.29.92,Diflubenzuron,0
2924.29.93,Metalaxil,0
2924.29.94,Triflumuron,0
2924.29.95,Buclosamida,0
2924.29.96,Benzoato de denatônio,0
2924.29.99,Outros,0
2925.11.00,--	Sacarina e seus sais,0
2925.12.00,--	Glutetimida (DCI),0
2925.19.10,Talidomida,0
2925.19.90,Outros,0
2925.21.00,--	Clordimeforme (ISO),0
2925.29.11,Aspartato de L-arginina,0
2925.29.19,Outros,0
2925.29.21,Guanidina,0
2925.29.22,"N,N'-Difenilguanidina",0
2925.29.23,Clorexidina e seus sais,0
2925.29.29,Outros,0
2925.29.30,Amitraz,0
2925.29.40,Isetionato de pentamidina,0
2925.29.50,"N-(3,7-Dimetil-7-hidroxioctilideno)antranilato de metila",0
2925.29.90,Outros,0
2926.10.00,-	Acrilonitrila,0
2926.20.00,-	1-Cianoguanidina (diciandiamida),0
2926.30.11,Fenproporex,0
2926.30.12,Sais,0
2926.30.20,Intermediário da metadona,0
2926.90.11,Verapamil,0
2926.90.12,Cloridrato,0
2926.90.19,Outros,0
2926.90.21,Álcool alfa-ciano-3-fenoxibenzílico,0
2926.90.22,Ciflutrin,0
